smiles,score,name
[CH:1](=O)N,-30.9895411349,baldiELEC379
CCC[C:1](=CC=O)C,-20.34096012566239,baldiELEC380
CC[C+:1](CC(C)C)CC(C)C,3.3204039735,baldiELEC381
CCCC(=[C:1](C)C)C#N,-25.6176133452,baldiELEC382
CC[C:1](=[O+]C(C)C)CC,-2.5467121598,baldiELEC383
CC[C+:1](CC)C(C)(C)C,4.1819856383,baldiELEC384
C[C:1](=CC=O)C,-19.1299711776,baldiELEC385
CCC(=O)C=[CH2:1],-17.805417579553357,baldiELEC386
CCCC(=[CH:1]c1ccccc1)[N+](=O)[O-],-12.0698571074,baldiELEC387
CCCN[C:1](=O)Cc1ccccc1,-33.945807665,baldiELEC388
C[CH:1]=NC(C)(C)C,-35.1852843204,baldiELEC389
CC(=[CH:1]c1ccccc1)C(=O)C,-21.1470006769,baldiELEC390
CCC(=C[C+:1](C)CC)C,-0.1100386384,baldiELEC391
c1ccc(cc1)[CH:1]=[OH+],1.6437989577,baldiELEC392
CC[C:1](=[NH2+])Cc1ccccc1,-9.3633530911,baldiELEC393
CCC[C:1](=NCC)CC,-36.4454031322,baldiELEC394
CC[C:1](=C[N+](=O)[O-])CC,-14.3635201231,baldiELEC395
CCC[C+:1](CCC)C=C(C)C,-0.2326598502,baldiELEC396
CC[C:1](=[O+]C)C(C)C,-2.3294470973,baldiELEC397
CC(C)C[C+:1](C)C,6.8862245359,baldiELEC398
CC[CH:1]=CC(=O)CC,-20.0933384514,baldiELEC399
CC[C+:1](c1ccccc1)C(C)(C)C,3.8933106488,baldiELEC400
CC[C+:1](CC(C)(C)C)c1ccccc1,1.9278296387,baldiELEC401
CC[CH:1]=C(CC)C#N,-24.6913224935,baldiELEC402
CC(C)[C+:1](Cc1ccccc1)C(C)(C)C,4.0374292994,baldiELEC403
CCC[C+:1](CC)CC,6.7486365443,baldiELEC404
CCC(CC)[C:1](=O)OCC,-31.9469307741,baldiELEC405
C[C:1](=[N+](C)C)C(C)(C)C,-12.2827590557,baldiELEC406
CC(C)[C:1](=C(C)[N+](=O)[O-])c1ccccc1,-14.1326948297,baldiELEC407
CC[O+]=[CH:1]Cc1ccccc1,4.0544885446,baldiELEC408
CCC[C+:1](CC)CC(C)C,6.143163539,baldiELEC409
[CH2:1]=[O+]Cc1ccccc1,9.5080848852,baldiELEC410
CC[CH:1]=C(C)C#N,-24.3837365759,baldiELEC411
CC[C:1](=[OH+])C,-0.4498057596,baldiELEC412
CC[O+]=[CH:1]C,2.8562394734,baldiELEC413
CC(C)(C)[C:1](=O)Cc1ccccc1,-28.8614110186,baldiELEC414
CCC(=C[CH+:1]C)CC,2.726535877,baldiELEC415
CCC[C:1](=NCC)C(C)C,-38.6882212303,baldiELEC416
CCCN=[C:1](CC)CC,-37.119960634,baldiELEC417
CCC[C:1](=[O+]CC)CCC,-2.3033100717,baldiELEC418
CCC[C+:1](C)C=C(C)C,-0.391863011,baldiELEC419
CC(C)(C)C[C+:1](Cc1ccccc1)c2ccccc2,2.7358358413,baldiELEC420
CC[O+]=[C:1](C)c1ccccc1,-2.7582086974,baldiELEC421
CC[C:1](=O)OCC(C)(C)C,-30.6357675499,baldiELEC422
CC(C)(C)[C+:1](Cc1ccccc1)C(C)(C)C,5.065302234,baldiELEC423
CCC[C:1](=C(CC)C(=O)C)C,-24.1306341027,baldiELEC424
CCC(=[C:1](C)C)C=O,-21.2049136118,baldiELEC425
CCC(=C[CH+:1]C)C,3.0921381406,baldiELEC426
CCC(=[CH2:1])C=O,-15.996209401336666,baldiELEC427
CCC(CC)[C+:1](CC(C)(C)C)c1ccccc1,-0.4574625872,baldiELEC428
C[C:1](=O)OCC(C)(C)C,-30.2863354888,baldiELEC429
CC[C+:1](C(C)(C)C)C(C)(C)C,3.9678085883,baldiELEC430
CCC[CH:1]=NC,-34.1696844295,baldiELEC431
CC(C)C[C+:1](c1ccccc1)c2ccccc2,2.3196787621,baldiELEC432
CCC[N+](=[CH2:1])CCC,-7.9885437536,baldiELEC433
CCC(=[CH:1]C)C(=O)C,-21.4530310254,baldiELEC434
c1ccc(cc1)[C:1](=O)c2ccccc2,-25.9636270013,baldiELEC435
CC=C[C+:1](C)c1ccccc1,0.6415017758,baldiELEC436
CC[C:1](=CC#N)CC,-24.2930240585,baldiELEC437
C[CH:1]=C(C)C#N,-22.538946956462603,baldiELEC438
CCC(=[C:1](C)C)[N+](=O)[O-],-15.3025650372,baldiELEC439
CCC[CH:1]=CC=O,-17.2540210892,baldiELEC440
CC(C)[CH:1]=[NH2+],-7.3781692615,baldiELEC441
CCC[C:1](=CC#N)CCC,-24.0902441148,baldiELEC442
CCC(C(C)C)[C+:1](c1ccccc1)C(C)C,0.4322990493,baldiELEC443
CC(C)[C+:1](C)C,7.0597105768,baldiELEC444
CC(C)C[CH+:1]c1ccccc1,8.8798946509,baldiELEC445
CCCC=C[C+:1](C)C,2.2264443732,baldiELEC446
CCCO[C:1](=O)CC(C)(C)C,-31.3782000122,baldiELEC447
CC(C)(C)[C+:1](Cc1ccccc1)Cc2ccccc2,7.4379307032,baldiELEC448
CC(C)C[C:1](=O)CC(C)C,-32.9545046868,baldiELEC449
CCC(C(C)C)[C:1](=O)c1ccccc1,-28.4987563056,baldiELEC450
CCC[C:1](=C(C)C#N)c1ccccc1,-26.931773799925462,baldiELEC451
CN=[CH:1]Cc1ccccc1,-32.3811666166,baldiELEC452
CCC[C:1](=O)C(CC)C(C)C,-33.8904882327,baldiELEC453
CCO[CH:1]=O,-26.2308070114,baldiELEC454
CC(C)N[CH:1]=O,-32.7689031358,baldiELEC455
CCCC=C[C+:1](C)CC,1.9978755752,baldiELEC456
CC[C:1](=C(C)C(=O)C)CC,-23.9998472479,baldiELEC457
C[C+:1](C=C)c1ccccc1,3.02327041048232,baldiELEC458
CC(C)[C:1](=O)C,-27.6490188786,baldiELEC459
CC[CH:1]=C(C(C)C)[N+](=O)[O-],-13.0487176481,baldiELEC460
CCC(C)[C:1](=O)c1ccccc1,-27.1702995527,baldiELEC461
CCC[C+:1](C)C(C)(C)C,5.6429633026,baldiELEC462
CCC(=[C:1](C)C)C#N,-26.0552888253,baldiELEC463
CC[CH:1]=[O+]CC,2.032345810827917,baldiELEC464
[CH2:1]=CC#N,-19.5438138412,baldiELEC465
C[CH:1]=C(C#N)C(C)C,-24.879027611972425,baldiELEC466
CC(C)C[C+:1](CC(C)C)C(C)C,4.4389753342,baldiELEC467
[CH2+:1]c1ccccc1,13.3326457338,baldiELEC468
CN=[CH:1]c1ccccc1,-33.56547015,baldiELEC469
C[C:1](=CC=O)c1ccccc1,-19.6755221554,baldiELEC470
CCC[C:1](=[N+](C)C)CC(C)C,-14.5576784468,baldiELEC471
CC[C+:1](CC)C=C,4.7330266286,baldiELEC472
CC[CH:1]=CC=O,-17.1621298975,baldiELEC473
CCC[C+:1](C=CC)c1ccccc1,0.5903655448,baldiELEC474
CC[C:1](=C(C#N)C(C)C)C(C)C,-29.0967738036,baldiELEC475
CC[CH+:1]C=C(CC)CC,3.1743910085,baldiELEC476
CCC[C+:1](CC(C)C)c1ccccc1,3.8160029105,baldiELEC477
CCC[C:1](=[OH+])CC,-0.2483904176,baldiELEC478
CC(C)C[C+:1](c1ccccc1)C(C)C,3.2517281949628907,baldiELEC479
CCC[C+:1](CC)C=C(C)CC,-1.0196861202,baldiELEC480
CC(C)C[C+:1](C)c1ccccc1,3.7856119456,baldiELEC481
CCN=[CH2:1],-31.2443292467,baldiELEC482
CC[C+:1](CC)CC(C)C,6.6797589743,baldiELEC483
CC[CH:1]=NCC,-34.1745654555,baldiELEC484
CC(C)[C:1](=C(C)[N+](=O)[O-])C,-15.9817577199,baldiELEC485
c1ccc(cc1)[C:1](=O)N,-31.9859660821,baldiELEC486
C[CH:1]=CC(=O)C,-19.3437321522,baldiELEC487
CC[N+](=[C:1](C)C)CC,-13.9575689847,baldiELEC488
CCC(CC)[C:1](=O)C(CC)C(C)C,-34.5468809391,baldiELEC489
CCC[CH:1]=CC#N,-22.2226643616,baldiELEC490
CC[C:1](=C(CC)[N+](=O)[O-])CC,-16.0708750002,baldiELEC491
CCC[C:1](=CC#N)CC,-24.3916612305,baldiELEC492
CCC[C:1](=NCCC)CC,-36.6964514894,baldiELEC493
CCC[C:1](=[OH+])CCC,-0.485080962,baldiELEC494
CCC(=[CH:1]C(C)C)[N+](=O)[O-],-13.4696642812,baldiELEC495
CCC[C+:1](c1ccccc1)C(CC)C(C)C,2.45460031,baldiELEC496
CCN(C)[CH:1]=O,-32.7097818933,baldiELEC497
CC(C)[C:1](=O)Cc1ccccc1,-27.751548978,baldiELEC498
CCC[CH:1]=C(CC)C#N,-24.7786646096,baldiELEC499
CCC[C+:1](c1ccccc1)C(C)CC,3.2605575633,baldiELEC500
CCC[N+](=[CH:1]C)CCC,-11.0215372714,baldiELEC501
CCC(C(C)C)[C+:1](CC(C)C)c1ccccc1,-2.1999609436,baldiELEC502
CCCN=[C:1](C)C(C)C,-37.8385635617,baldiELEC503
CC[C+:1](C)CC,7.5189391057,baldiELEC504
CC[C:1](=O)N(C)C,-35.1907093869,baldiELEC505
CCC(=C[C+:1](C)C)C,-0.2090958382,baldiELEC506
CCC[C:1](=[N+](CC)CC)C,-14.072275840224211,baldiELEC507
C[CH+:1]C=C(C)C,2.7623891175966477,baldiELEC508
CCC[C:1](=O)C(C)(C)C,-30.2212961151,baldiELEC509
CCCC=C[C+:1](CC)CCC,2.1911104421,baldiELEC510
CCC(C)[C+:1](c1ccccc1)C(C)CC,0.8887129424,baldiELEC511
[CH2:1]=CC=O,-14.8235677371,baldiELEC512
CCN(C)[C:1](=O)Cc1ccccc1,-33.7190694807,baldiELEC513
CC[C:1](=C(C)C(=O)CC)CC,-25.0770369896,baldiELEC514
CCC[C:1](=N)CC,-35.7311235606,baldiELEC515
CC[CH:1]=[O+]C(C)(C)C,1.1667470719,baldiELEC516
CC[C:1](=O)OC,-29.5724305443,baldiELEC517
CC(=[CH2:1])[N+](=O)[O-],-10.8559939204,baldiELEC518
CC[C:1](=[N+](CC)CC)C,-14.10373299,baldiELEC519
CCC(CC)[C:1](=O)C,-29.4672177041,baldiELEC520
CC[CH+:1]C=C(C)C,3.447736564,baldiELEC521
CC[N+](=[CH:1]c1ccccc1)CC,-9.9025998139,baldiELEC522
CCC[C:1](=O)N(CCC)CCC,-37.5596019413,baldiELEC523
CCC(C)O[C:1](=O)c1ccccc1,-30.3267233864,baldiELEC524
CCC[O+]=[C:1](C)CC,-2.1743870529,baldiELEC525
CC[C:1](=O)c1ccccc1,-26.4495848932,baldiELEC526
CC(C)[C:1](=C(C(C)C)[N+](=O)[O-])c1ccccc1,-17.9793962501,baldiELEC527
CC[O+]=[CH:1]c1ccccc1,0.4719367575,baldiELEC528
CC[C+:1](CC)Cc1ccccc1,8.2070693042,baldiELEC529
CCC[C:1](=C(C)[N+](=O)[O-])C(C)C,-16.4053118962,baldiELEC530
c1ccc(cc1)C[C+:1](Cc2ccccc2)c3ccccc3,6.108345666,baldiELEC531
CC(=C[C+:1](C)C)C,-0.3541848563,baldiELEC532
CC(=[CH2:1])C#N,-22.1837480011,baldiELEC533
C[C:1](=[OH+])Cc1ccccc1,1.209057382,baldiELEC534
CCC(C(C)C)[C:1](=O)OCC,-34.2041104037,baldiELEC535
CO[C:1](=O)c1ccccc1,-28.2274666127,baldiELEC536
CCC[C+:1](C)CC(C)C,5.9719349373,baldiELEC537
CCC(=O)C(=[CH:1]C)C,-22.1421133139,baldiELEC538
CC[CH:1]=C(C)C=O,-17.2442558426,baldiELEC539
CCC(CC)[C:1](=O)CC(C)(C)C,-33.0837202866,baldiELEC540
CC(C)(C)C[C+:1](CC(C)(C)C)c1ccccc1,1.8423985285,baldiELEC541
CC(C)[C:1](=O)NC(C)C,-36.9726324288,baldiELEC542
CC(C)C[C+:1](Cc1ccccc1)CC(C)C,5.5077620816,baldiELEC543
CCC[C:1](=C(CC)C(=O)C)CC,-23.91163330344447,baldiELEC544
CC[C:1](=C(CC)C#N)CC,-26.0033834457,baldiELEC545
CCC[C+:1](CC)c1ccccc1,3.9454391223,baldiELEC546
C[N+](=[CH:1]Cc1ccccc1)C,-8.227650023,baldiELEC547
CC(C)C(=[C:1](C)C)[N+](=O)[O-],-15.6325854119,baldiELEC548
CCC[C:1](=NCC)CCC,-36.3064894884,baldiELEC549
CC[CH:1]=[OH+],3.8527747366,baldiELEC550
CCC[C+:1](CC)C=C(CC)CC,-1.2349551136,baldiELEC551
CCC[C+:1](C)C=C(CC)CC,0.2097629297,baldiELEC552
CC[C:1](=C(CC)[N+](=O)[O-])C,-15.8004591601,baldiELEC553
CC[CH:1]=NC,-34.1170271899,baldiELEC554
CC(C)N(C)[CH:1]=O,-35.6779935819,baldiELEC555
CCC(CC)[C:1](=O)Cc1ccccc1,-29.2778872952,baldiELEC556
CCC[C:1](=C(CCC)[N+](=O)[O-])CC,-16.025003468,baldiELEC557
CCC[O+]=[C:1](CC)C(C)C,-2.3149298943,baldiELEC558
CCCC=C[CH+:1]C,5.1683998294,baldiELEC559
CCC[C:1](=O)CCC,-28.2035331121,baldiELEC560
CC[C:1](=O)OC(C)C,-30.9810710705,baldiELEC561
CC(C)C[C:1](=[N+](C)C)C,-13.8758444237,baldiELEC562
CCCC(=C[C+:1](CCC)CCC)C,-0.8929269079,baldiELEC563
CC[C:1](=NCC)C,-36.428314017,baldiELEC564
C[CH:1]=[O+]C,3.2913970006,baldiELEC565
CC(=[CH:1]c1ccccc1)C=O,-18.4891307005,baldiELEC566
CCCN=[CH:1]C(C)C,-35.1654518793,baldiELEC567
CCC(=[CH:1]C)[N+](=O)[O-],-12.9567821459,baldiELEC568
CCC=C[C+:1](C)C,2.2663538466,baldiELEC569
CC[C+:1](C)C(C)(C)C,5.6796702671,baldiELEC570
CC[C:1](=C(C(C)C)[N+](=O)[O-])C,-17.0941353134,baldiELEC571
CCC=C[C+:1](CC)CC,2.3779218642,baldiELEC572
CCC(=[C:1](c1ccccc1)C(C)C)C#N,-28.3206937729,baldiELEC573
CCC[C+:1](CC)C(C)(C)C,5.5834987735,baldiELEC574
CCC[C:1](=C[N+](=O)[O-])c1ccccc1,-15.9186273012,baldiELEC575
CCC[C+:1](CC)C=C,4.4899951475,baldiELEC576
CC(C)C[C+:1](c1ccccc1)C(C)(C)C,2.1914987096,baldiELEC577
CC[C:1](=CC#N)C,-24.1195906725,baldiELEC578
CC(C)[C:1](=O)c1ccccc1,-26.8084978908,baldiELEC579
c1ccc(cc1)[CH:1]=[NH2+],-7.5743005341,baldiELEC580
CCC[CH:1]=NC(C)C,-35.6183403363,baldiELEC581
CCC(=O)C=[C:1](C)C,-22.0231853854,baldiELEC582
CCC(C)[C:1](=O)CC(C)(C)C,-31.16166918238129,baldiELEC583
CC(C)C(=[C:1](C)c1ccccc1)[N+](=O)[O-],-15.879538568752231,baldiELEC584
CC(C)[C+:1](C)c1ccccc1,4.4487487026,baldiELEC585
CCC(C)[C+:1](c1ccccc1)c2ccccc2,1.655823745,baldiELEC586
CCC(=[C:1](C(C)C)C(C)C)C#N,-27.6452719093,baldiELEC587
CC(C)(C)[C:1](=O)OC,-31.054076429,baldiELEC588
CC[C:1](=C(CC)[N+](=O)[O-])c1ccccc1,-16.0383793941,baldiELEC589
CCC(C)[C:1](=O)C(CC)C(C)C,-31.9427616923,baldiELEC590
CC(C)[C:1](=[O+]C)C,-1.8257120888,baldiELEC591
CCC[C:1](=O)NC(C)C,-37.1407303188,baldiELEC592
CCC[C:1](=O)OC,-29.8397354602,baldiELEC593
CCC(CC)[C:1](=O)OC(C)C,-32.7459967397,baldiELEC594
CC[CH:1]=C[N+](=O)[O-],-12.086786855,baldiELEC595
C[C:1](=[OH+])C(C)(C)C,-0.9839675697,baldiELEC596
CCC[C:1](=NC)C,-35.8606693445,baldiELEC597
C[C:1](=O)OCc1ccccc1,-28.3624023195,baldiELEC598
CCC(=O)C(=[C:1](C)C)C,-24.3659252566,baldiELEC599
CC[C:1](=[NH2+])C(C)(C)C,-11.7445026542,baldiELEC600
CC(C)[C:1](=C(C(C)C)[N+](=O)[O-])C,-18.372722156,baldiELEC601
CCC(CC)[CH+:1]c1ccccc1,8.3443706701,baldiELEC602
C[CH:1]=CC=O,-16.2256242564,baldiELEC603
CC(C)[C:1](=O)CC(C)(C)C,-30.4750345855,baldiELEC604
CCC[C+:1](Cc1ccccc1)C(C)(C)C,6.1101039161,baldiELEC605
CCC(=[CH:1]c1ccccc1)C=O,-18.8293779867,baldiELEC606
CC(C)C[C+:1](Cc1ccccc1)c2ccccc2,3.8493313859,baldiELEC607
CCC(C(C)C)[C:1](=O)Cc1ccccc1,-31.0745068107,baldiELEC608
CC(C)C[C+:1](C)C(C)C,5.6820039265,baldiELEC609
CCC[C:1](=[N+](CCC)CCC)C,-14.8324863217,baldiELEC610
c1ccc(cc1)C[CH:1]=O,-23.1223777271,baldiELEC611
CC(C)[C:1](=[OH+])C,-0.3748584969,baldiELEC612
CCC(CC)O[C:1](=O)C,-30.5157070297,baldiELEC613
CCC[C:1](=O)OCC,-30.647926393,baldiELEC614
CCC[C:1](=C(CCC)[N+](=O)[O-])CCC,-16.2045227423,baldiELEC615
CCC[CH:1]=[OH+],3.5695698989,baldiELEC616
CCO[C:1](=O)Cc1ccccc1,-29.191568624,baldiELEC617
c1ccc(cc1)[CH:1]=C[N+](=O)[O-],-12.7655725757,baldiELEC618
CC(C)C(=[C:1](C(C)C)C(C)C)C#N,-31.8849476723,baldiELEC619
CCCN=[C:1](C)C,-35.4504118091,baldiELEC620
CCC=C[CH+:1]C,6.5196669736,baldiELEC621
CCC[C+:1](CC)C=CCC,2.257909559,baldiELEC622
CCC[C:1](=[NH2+])CC(C)C,-11.1189451341,baldiELEC623
CCC[C:1](=[NH2+])C(C)(C)C,-10.7092478575,baldiELEC624
CCN[C:1](=O)C,-34.3975369591,baldiELEC625
CC[C:1](=C(C(C)C)[N+](=O)[O-])C(C)C,-19.7740359964,baldiELEC626
CCCN(C)[C:1](=O)C(C)C,-36.2350680337,baldiELEC627
CCC[N+](=[C:1](CC)CC)CCC,-14.7950689089,baldiELEC628
CC[N+](=[CH:1]CC(C)C)CC,-11.0692983374,baldiELEC629
CC[C:1](=C(C)C#N)CC,-25.4068190636,baldiELEC630
CCC[C+:1](CCC)C(C)C,6.6468264657,baldiELEC631
CCC[CH:1]=[NH2+],-8.1754481296,baldiELEC632
CC(C)C[CH:1]=[NH2+],-7.1874987851,baldiELEC633
CCCO[C:1](=O)C,-29.1646507023,baldiELEC634
CN(C)[C:1](=O)Cc1ccccc1,-33.344038884612274,baldiELEC635
CC(C)[C:1](=CC#N)c1ccccc1,-23.987157109,baldiELEC636
CCC[C:1](=C(C)C(=O)C)C,-22.9082552421,baldiELEC637
CC(C)(C)CO[CH:1]=O,-27.4318088599,baldiELEC638
CC(C)(C)[C+:1](Cc1ccccc1)c2ccccc2,3.9542737594,baldiELEC639
CC[C:1](=CC=O)C,-19.4489975824,baldiELEC640
C[CH:1]=C(C(C)C)[N+](=O)[O-],-13.1667122683,baldiELEC641
CC[O+]=[CH2:1],8.5775069704,baldiELEC642
C[CH:1]=[N+](C(C)C)C(C)C,-12.810246526072564,baldiELEC643
CC(C)C[C+:1](C(C)C)C(C)C,3.4861550504401846,baldiELEC644
CCC(=[C:1](CC)C(C)C)C#N,-27.2138349239,baldiELEC645
CCC[CH:1]=[O+]CCC,2.838074774900347,baldiELEC646
CC[C:1](=C(C(C)C)[N+](=O)[O-])c1ccccc1,-16.2625854018,baldiELEC647
CC(C)[CH:1]=C[N+](=O)[O-],-12.2887342027,baldiELEC648
CC(C)N(C)[C:1](=O)C,-36.8531854251,baldiELEC649
CCO[C:1](=O)C(C)(C)C,-31.3812656709,baldiELEC650
CC[N+](=[CH:1]C)CC,-10.8037882436,baldiELEC651
CCC[C:1](=[O+]CCC)CCC,-1.8919482257,baldiELEC652
CC[CH:1]=N,-32.3005536428,baldiELEC653
CC[C:1](=C(CC)C=O)CC,-21.3791535551,baldiELEC654
CC(C)C[CH:1]=[N+](C)C,-9.777863053,baldiELEC655
CCC(=[C:1](C)c1ccccc1)[N+](=O)[O-],-14.4790007457,baldiELEC656
CC[C:1](=O)C(C)(C)C,-30.3082290408,baldiELEC657
CC[C:1](=O)N(C)CC,-35.1272837841,baldiELEC658
CCCC(=C[C+:1](CC)CC)CC,0.3384031287,baldiELEC659
CC(C)(C)[CH+:1]c1ccccc1,8.1756730083,baldiELEC660
C[C:1](=O)NC,-34.524534413,baldiELEC661
CC[C:1](=CC=O)c1ccccc1,-19.7877822112,baldiELEC662
CCC(=[C:1](CC)c1ccccc1)C#N,-26.5838426191,baldiELEC663
CCC[C+:1](CCC)CCC,7.3793548479,baldiELEC664
CC(C)[C:1](=C(C(C)C)[N+](=O)[O-])C(C)C,-21.2957164153,baldiELEC665
C[CH:1]=O,-23.8234128141,baldiELEC666
CC[C:1](=[N+](CC)CC)CC(C)C,-15.6283068537,baldiELEC667
CC(C)[C:1](=O)OCC(C)(C)C,-31.6882867547,baldiELEC668
CCC[C+:1](C)C=C,5.5071926531,baldiELEC669
CCCN(CC)[C:1](=O)C,-35.4226248462,baldiELEC670
CCC[C:1](=NC(C)C)C,-35.419686302,baldiELEC671
CCCO[C:1](=O)C(C)C,-30.9758753152,baldiELEC672
CC(C)[CH:1]=C(C(C)C)[N+](=O)[O-],-13.3015010958,baldiELEC673
CCCC(=[C:1](CC)C(C)C)C#N,-27.952053898,baldiELEC674
CC(C)C[C+:1](CC(C)(C)C)c1ccccc1,1.6814184936,baldiELEC675
CC(C)C[C+:1](C)C(C)(C)C,4.6099086983,baldiELEC676
CCC[CH+:1]C=C(C)CC,3.3210307193,baldiELEC677
CC[C+:1](c1ccccc1)c2ccccc2,3.2324412896,baldiELEC678
C[C+:1](C)c1ccccc1,4.9245504802,baldiELEC679
[CH2:1]=C[N+](=O)[O-],-9.6407435467,baldiELEC680
CC[C:1](=C(CC)C#N)C,-25.902311995,baldiELEC681
C[C:1](=O)N(C)Cc1ccccc1,-37.04022467755303,baldiELEC682
CC(C)N([CH:1]=O)C(C)C,-37.9260028743,baldiELEC683
CC[C:1](=O)Cc1ccccc1,-27.2292898017,baldiELEC684
CC(C)[C+:1](C(C)(C)C)C(C)(C)C,3.3477340775,baldiELEC685
CC(C)N(Cc1ccccc1)[CH:1]=O,-34.0540472311,baldiELEC686
CCC[CH:1]=NCCC,-34.2270172421,baldiELEC687
CC(C)C[C+:1](CC(C)C)C(C)(C)C,3.7618182674,baldiELEC688
CC(C)[C+:1](C)Cc1ccccc1,8.4474657808,baldiELEC689
CCC(C(C)C)O[CH:1]=O,-28.3355790588,baldiELEC690
C[C:1](=[N+](C)C)c1ccccc1,-11.1328710167,baldiELEC691
c1ccc(cc1)CN[CH:1]=O,-32.9993750377,baldiELEC692
CC(C)[N+](=[C:1](C)C)C(C)C,-18.8568848541,baldiELEC693
CCCC=C[CH+:1]CC,5.5211337736,baldiELEC694
CCC(=C[C+:1](CC)CC)CC,-0.2732965789,baldiELEC695
CC(C)[C:1](=C[N+](=O)[O-])C(C)C,-16.9571917816,baldiELEC696
CCC(=[C:1](C)C)C(=O)C,-23.9384777472,baldiELEC697
CCC[C:1](=[O+]CC)C(C)C,-2.5825801589,baldiELEC698
CCN=[C:1](C)C,-34.3303354044,baldiELEC699
CCC[C:1](=[N+](CCC)CCC)CC,-15.2434072199,baldiELEC700
CC(C)C(=[C:1](c1ccccc1)C(C)C)C#N,-28.1270222459,baldiELEC701
CCC[C:1](=O)Cc1ccccc1,-27.395925992935062,baldiELEC702
CCCC(=[C:1](CC)C(C)C)[N+](=O)[O-],-16.3718730318,baldiELEC703
C[C:1](=C[N+](=O)[O-])c1ccccc1,-15.0161791373,baldiELEC704
C[C:1](=O)N(C)C,-33.7978704141,baldiELEC705
CC(C)[C+:1](C(C)C)C(C)(C)C,4.2183296697,baldiELEC706
CC(C)[C:1](=O)N(C)C(C)C,-39.123544582,baldiELEC707
CCC[CH+:1]C=Cc1ccccc1,3.6775041477,baldiELEC708
CCCC(=[CH:1]C)[N+](=O)[O-],-12.949681709,baldiELEC709
CCCC=C[CH+:1]c1ccccc1,2.0135651844,baldiELEC710
CCC(C(C)C)[C:1](=O)CC(C)C,-33.7931658923,baldiELEC711
CC[C:1](=[N+](C)C)C(C)C,-12.6265754548,baldiELEC712
CCC[C:1](=C(C)[N+](=O)[O-])CC,-15.2852580004,baldiELEC713
CCC[CH:1]=O,-24.7341969106,baldiELEC714
CC(C)[CH+:1]c1ccccc1,8.2590988402,baldiELEC715
CCCC(=[CH:1]c1ccccc1)C#N,-24.6427950425,baldiELEC716
CCC[C:1](=O)OCc1ccccc1,-28.5856260489,baldiELEC717
CCC[C:1](=C(CC)C#N)C(C)C,-28.7267396541,baldiELEC718
CC[N+](=[CH:1]C(C)C)CC,-12.0906992009,baldiELEC719
CCC(=C[C+:1](C)C)CC,-0.6335806888,baldiELEC720
CC(C)C[C+:1](C(C)(C)C)C(C)(C)C,3.8363670447,baldiELEC721
CC(C)C[C+:1](CC(C)C)c1ccccc1,3.7191406322,baldiELEC722
CC(C)[C+:1](Cc1ccccc1)c2ccccc2,3.8885830182,baldiELEC723
CC(C)[C+:1](CC(C)(C)C)c1ccccc1,1.3001273898,baldiELEC724
CCC[CH:1]=C(CC)C(=O)C,-21.8836819199,baldiELEC725
CCC[C+:1](CCC)C=C(C)CC,-0.5054160066,baldiELEC726
C[C:1](=O)N,-32.9486119802,baldiELEC727
CCC[CH:1]=[N+](C)C,-9.7852989053,baldiELEC728
CC(C)(C)[CH:1]=[N+](C)C,-9.2280461265,baldiELEC729
CCC(C)O[C:1](=O)C(CC)CC,-32.8398717656,baldiELEC730
CCC[C:1](=[O+]C)C,-1.7072011654,baldiELEC731
CC[C:1](=N)C,-34.633440066,baldiELEC732
CCC[C+:1](C)C(C)C,6.0576580032,baldiELEC733
c1ccc(cc1)CO[CH:1]=O,-26.4049669624,baldiELEC734
CCC[C:1](=[O+]C(C)C)C,-2.6426972753,baldiELEC735
CCO[C:1](=O)c1ccccc1,-29.7364175965,baldiELEC736
CCCN(CC)[CH:1]=O,-33.4031589553,baldiELEC737
CC(C)(C)O[CH:1]=O,-29.1025777511,baldiELEC738
CCC[C:1](=O)N(CC)C(C)C,-38.4912957958,baldiELEC739
CCC(=O)C=[CH:1]c1ccccc1,-20.6822077324,baldiELEC740
CCC(=[CH2:1])C#N,-22.4176249408,baldiELEC741
CC[C:1](=O)NC,-35.9480152215,baldiELEC742
CCCN=[CH:1]CC,-33.9861375749,baldiELEC743
CCC(=[CH:1]C)C=O,-18.9973059899,baldiELEC744
CC(C)[C+:1](C)C(C)C,5.0239336525,baldiELEC745
CCC[CH:1]=[O+]C(C)C,0.7882920518633335,baldiELEC746
CC[C:1](=O)NCc1ccccc1,-37.9260028743,baldiELEC747
CC[C:1](=[N+](C)C)CC(C)C,-14.230742563974646,baldiELEC748
CCC[CH:1]=C(CCC)[N+](=O)[O-],-13.1725259574,baldiELEC749
CC[C:1](=[O+]CC)C,-1.8467439242,baldiELEC750
C=C[CH+:1]c1ccccc1,4.6205443692,baldiELEC751
c1ccc(cc1)C[CH:1]=N,-31.6362188241,baldiELEC752
CCC[C+:1](C)c1ccccc1,4.059338168,baldiELEC753
C[C:1](=[O+]C)Cc1ccccc1,-0.1070925977,baldiELEC754
CCC(=[C:1](C)C(C)C)[N+](=O)[O-],-16.5837265641,baldiELEC755
CC[C+:1](Cc1ccccc1)Cc2ccccc2,8.3904630424,baldiELEC756
C[C+:1](C)C=Cc1ccccc1,0.9984797853,baldiELEC757
CC[CH:1]=[NH2+],-6.9024960998,baldiELEC758
