smiles,score,name
CCC(C)[C:1](=[N+]([O-])[O-])C(C)C,15.20268209,baldiNUC273
CCCN(Cc1ccccc1)C(=[O:1])CC,-2.012775388,baldiNUC274
CCCC(=[N:1]c1ccccc1)CC,8.192440485,baldiNUC275
CC(C)C[O:1]C,-3.405581228,baldiNUC276
CCC(CC)[C:1](=C=[N-])c1ccccc1,18.69778834,baldiNUC277
CCC(CC)[O:1]C(C(C)C)C(C)C,-1.480711817,baldiNUC278
CCCC(=[O:1])CC(C)C,-2.587498903,baldiNUC279
CC[C:1](=C=[N-])c1ccccc1,19.60436655,baldiNUC280
CCC(=[O:1])C(C(C)C)C(C)C,-3.738964829,baldiNUC281
C[O:1]C,-3.429840708,baldiNUC282
CC(C)C[N-:1]C(C(C)C)C(C)C,30.98844346,baldiNUC283
CC(C)[C-:1](C)C,40.48781563,baldiNUC284
CC(C)C[NH-:1],30.47845823,baldiNUC285
CCC(CC)[N-:1]C,30.35037435,baldiNUC286
CCC(C)(C)[O:1]CC(C)(C)C,-3.687184734,baldiNUC287
CC(C)[N:1](C)Cc1ccccc1,9.484127646,baldiNUC288
C[C:1](=C=[N-])C(C)(C)C,26.33209145,baldiNUC289
CC(C)[C:1](=[N+]([O-])[O-])C(C)C,16.05544251,baldiNUC290
CCC[C:1](=C(C)[O-])C,23.7237252,baldiNUC291
CC(C)(C)C[CH-:1][N+]#N,8.453374065,baldiNUC292
c1ccc(cc1)C[C:1](=C=[N-])c2ccccc2,18.77759305,baldiNUC293
CCC[NH:1]C(C)C,10.44308271,baldiNUC294
CCCC(=[CH2:1])[O-],22.3572293,baldiNUC295
CC(=[CH:1]c1ccccc1)[O-],17.92170048,baldiNUC296
CCC(CC)C(=[O:1])CC,-2.190221645,baldiNUC297
CC(C)C(=[O:1])N(C)C,-0.08753712,baldiNUC298
CCC[C:1](=C=[N-])C(C)CC,25.24839523,baldiNUC299
CC(C)C(C(C)C)[O:1]C(C)C,-3.982598865,baldiNUC300
[C:1](CC(C)(C)C)(C#N)=C=[N-],11.24164344,baldiNUC301
CC(C)C(=[O:1])c1ccccc1,-3.982936676,baldiNUC302
CC(C)C[N-:1]C,30.27033072,baldiNUC303
CC(C)C(C(C)C)C(=[O:1])C(C)(C)C,-4.915381729,baldiNUC304
CCC[C:1](=[N+]([O-])[O-])C(C)C,16.5815216,baldiNUC305
CCC(=[O:1])NCc1ccccc1,-1.990136485,baldiNUC306
CC(C)OC=[O:1],-4.711171574,baldiNUC307
CC[O:1]CC(C)(C)C,-3.592667157,baldiNUC308
CCC(C)[N-:1]C(CC)CC,29.52179287,baldiNUC309
CC[C:1](=C(CC)[O-])CC,22.33992185,baldiNUC310
[NH2-:1],27.40008058,baldiNUC311
CC(C)[C-:1](C)Cc1ccccc1,41.38496495,baldiNUC312
CCC(C)[C:1](=[N+]([O-])[O-])C,16.44814306,baldiNUC313
CCCN(C)C(=[O:1])c1ccccc1,0.144783392,baldiNUC314
CC(=[O:1])OCC(C)(C)C,-6.19550932,baldiNUC315
CCC(C)[C:1](=C=[N-])CC,24.91008021,baldiNUC316
C[N:1](C)Cc1ccccc1,10.05950069,baldiNUC317
CCC[N:1](CCC)c1ccccc1,3.68244948,baldiNUC318
CCC(C)[C:1](=C=[N-])C(C)C,27.56017001,baldiNUC319
CCC[NH:1]C(C)(C)C,10.03552681,baldiNUC320
C[N:1]=Cc1ccccc1,8.395927605,baldiNUC321
CC(C)C(C(C)C)[O:1]C(C)(C)C,-5.447080502,baldiNUC322
CC(C)OC(=[O:1])C,-3.021143803,baldiNUC323
CCC[C-:1](CC)CC,41.71932311,baldiNUC324
[C-:1]#[N+]CC(C)(C)C,9.277756363,baldiNUC325
CC(C)(C)C[C:1](=C=[N-])Cc1ccccc1,24.97859987,baldiNUC326
CC=[NH:1],10.13780538,baldiNUC327
CC(=[O:1])Oc1ccccc1,-4.874242362,baldiNUC328
CCCC(=[CH:1]c1ccccc1)[O-],18.06151796,baldiNUC329
